aoi_floor_mm_day,aoi_px,file,local_floor_ci_hi,local_floor_ci_lo,local_floor_mm_day,radius_px,ratio,span_days,usable,window_px,window_total_px
21.02330521430969,9264,GOFF_20251128_20251210_PR_HH-layer2.tif,65.64918204265594,37.991825776290895,54.10291563491821,6,2.5734733470021927,12.0,True,89,169
21.357865322542192,9078,GOFF_20251210_20251222_PR_HH-layer2.tif,67.11759861162184,36.600748375968934,51.17658281421661,6,2.3961469014509706,12.0,True,88,169
24.497337375640868,9538,GOFF_20251222_20260103_PR_HH-layer2.tif,52.052901653180115,31.375011006492375,40.59106874535084,6,1.6569583919643818,12.0,True,110,169
23.829233368223907,9251,GOFF_20260103_20260115_PR_HH-layer2.tif,46.88796067897081,26.961749026551246,34.99995787754059,6,1.4687823706579144,12.0,True,98,169
18.60355077037811,8232,GOFF_20260702_20260714_PR_HH-layer2.tif,43.24130938716888,23.44550891690254,32.01238051156997,6,1.720767229154036,12.0,True,71,169
13.351919206666944,8567,GOFF_20260714_20260726_PR_HH-layer2.tif,35.82802050172266,16.78950375509262,26.02771912829876,6,1.9493616404825513,12.0,True,60,169
8.8718083630085,8612,GOFF_20260726_20260819_PR_HH-layer2.tif,13.288739741753336,5.327716315758526,7.79544719774723,6,0.8786762381219575,24.0,True,60,169
15.591060177326204,7774,GOFF_20260819_20260831_PR_HH-layer2.tif,24.185499275779723,12.22421922569275,16.70608332710266,6,1.0715168267644823,12.0,True,83,169
